code,libelle,etat,insee_commune,nom_commune,mo_raison_sociale,x,y,precision_coord,categorie,puissance_maximum,productible_moyen,debit,coef_energetique,nb_turbines,type_turbine,titre,date_echeance_titre,hauteur_de_chute
12064001,Usine de Notre Dame de Bonneval,EXPL,12064,Le Cayrol,SOCIETE DE LA BONNE VALLEE,683902.0,6384920.0,0,Ouvrage fonctionnant au fil de l'eau,0.329,,2.4,,,,Autorisée,2034-08-31,13.0
12071001,Compolibat (Moulin de Roquenoubal),EXPL,12071,Compolibat,FORCES MOTRICES DE FAREBOUT,636315.0,6364430.0,0,Ouvrage fonctionnant au fil de l'eau,0.393,634232.0,15.0,,,,,,2.8
12090001,Microcentrale Le Rival,EXPL,12090,Druelle Balsac,CAYLA ELECTRICITE,660898.0,6360270.0,0,Ouvrage fonctionnant au fil de l'eau,0.148,401209.0,,,,,,,2.6
12094001,CAMBEYRAC,EXPL,12094,Entraygues-sur-Truyère,ELECTRICITE DE FRANCE,666182.0,6395140.0,0,Ouvrage fonctionnant par éclusées,19.8,25106044.0,220.0,"0,024000",3.0,Hélice horizontale,Concédée,2032-12-31,10.9
12094002,Moulin d'Olt (Entraygues sur Truyere),EXPL,12094,Entraygues-sur-Truyère,ENERGIE VERTE D'ENTRAYGUES,666083.0,6393150.0,0,Ouvrage fonctionnant au fil de l'eau,,3060839.0,,,,,,,2.45
12094003,Moulin d'Entraygues sur Truyère,EXPL,12094,Entraygues-sur-Truyère,SARL SMET,665414.0,6394150.0,0,Ouvrage fonctionnant au fil de l'eau,0.8,1031681.0,,,,,,,3.0
12097001,Centrale de La Daze,EXPL,12097,Espeyrac,SOCIETE D'EXPLOITATION DES CHUTES DE LA DASE,659426.0,6393330.0,0,Ouvrage fonctionnant au fil de l'eau,1.2,3275767.0,,,,,Concédée (autorisable),,98.0
12110001,GOLINHAC,EXPL,12110,Golinhac,ELECTRICITE DE FRANCE,668665.0,6389690.0,0,Ouvrage fonctionnant par éclusées,45.3,109837336.0,82.0,"0,154000",3.0,Francis,Concédée,2035-12-31,71.2
12114001,Moulin d'Olt,EXPL,12076,Conques-en-Rouergue,LE MOULIN D'OLT,647148.0,6393350.0,0,Ouvrage fonctionnant au fil de l'eau,3.92,10100251.0,68.0,,,,,,4.7
12128001,LESCURE JAOUL,EXPL,12128,Lescure-Jaoul,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,632300.0,6348250.0,0,Ouvrage fonctionnant au fil de l'eau,0.6,1322271.0,0.8,,2.0,Hélice verticale,Autorisée,2016-12-31,86.5
12128002,St AMANS de CADOULE,EXPL,12128,Lescure-Jaoul,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,633016.0,6346660.0,0,Ouvrage fonctionnant au fil de l'eau,0.6,1038139.0,1.1,,2.0,Hélice verticale,Autorisée,2016-12-31,65.8
12129001,Centrale du Blancard,EXPL,12129,Lestrade-et-Thouels,SARL SOLEYROL,674660.0,6328240.0,0,Ouvrage fonctionnant au fil de l'eau,0.18,531769.0,,,,,,,40.0
12130001,MARCENAC 1,EXPL,12130,Livinhac-le-Haut,SOCIETE HYDRO ELECTRIQUE DU MIDI,639827.0,6389070.0,0,Ouvrage fonctionnant au fil de l'eau,2.2,6154904.0,,,1.0,Kaplan,Autorisée,2027-10-27,5.37
12130002,MARCENAC 2,EXPL,12130,Livinhac-le-Haut,SOCIETE HYDRO ELECTRIQUE DU MIDI,639838.0,6389110.0,0,Ouvrage fonctionnant au fil de l'eau,4.4,9996393.0,85.0,,2.0,Kaplan,Autorisée,2027-10-27,5.37
12130003,Centrale de la Roque Bouillac,EXPL,12130,Livinhac-le-Haut,S.A.R.L. JEAN TORRECILLAS,636297.0,6387140.0,0,Ouvrage fonctionnant au fil de l'eau,1.4,3572890.0,,,,,Concédée (autorisable),,2.3
12136001,Centrale de Ramouillet,EXPL,12136,Maleville,PRODELEC,628477.0,6362790.0,0,Ouvrage fonctionnant au fil de l'eau,,985346.0,,,,,,,3.5
12145001,TROUSSY,EXPL,12145,Millau,FORCES MOTRICES DE FAREBOUT,706776.0,6335050.0,0,Ouvrage fonctionnant au fil de l'eau,0.487,2073186.0,,,,,,,2.48
12145002,Centrale de la Glacière,EXPL,12145,Millau,LA GUINGUETTE,705831.0,6332470.0,0,Ouvrage fonctionnant au fil de l'eau,0.34,,,,,VLH (Very Low Head Turbine),Autorisée,,1.86
12150001,Microcentrale de Monteils - Le Moulin,EXPL,12150,Monteils,PHALIP RENEE,620297.0,6352530.0,0,Ouvrage fonctionnant au fil de l'eau,0.1,180333.0,,,,,,,2.25
12151001,MONTEZIC,EXPL,12151,Montézic,ELECTRICITE DE FRANCE,671783.0,6403390.0,0,Ouvrage de type Lac,966.5,1619744640.0,273.0,"0,960000",4.0,Francis,Concédée,2025-12-31,423.0
12154001,Moulin Neuf,EXPL,12154,Montlaur,FOURNIER CLARENS,685152.0,6310300.0,0,Ouvrage fonctionnant au fil de l'eau,0.21,160134.0,6.2,,1.0,,,,3.5
12154002,Centrale de Calcadis,EXPL,12154,Montlaur,CALCADIS,687030.0,6307360.0,0,Ouvrage fonctionnant au fil de l'eau,,525121.0,,,,,,,4.0
12154003,Mas d'Azais et Boriette,HORS,12154,Montlaur,SOC. ALEXANDRE RACHOU ET CIE,686623.0,6307380.0,5,,,,,,,,,,
12155001,Moulin de Fondamente,EXPL,12155,Fondamente,AUSTRUY BERTRAND,710089.0,6308390.0,0,Ouvrage fonctionnant au fil de l'eau,0.145,273504.0,,,,,,,
12156001,TOULUCH,EXPL,12156,Montpeyroux,SOCIETE HYDRO ELECTRIQUE DU MIDI,676916.0,6395470.0,0,Ouvrage fonctionnant par éclusées,9.7,27367286.0,5.5,,1.0,Pelton,Concédée,2038-12-31,235.0
12157001,Moulin de Bergadus,HORS,12157,Montrozier,S.A.R.L. CENTRALE DES TRONQUETTES,675460.44,6365333.0,0,Ouvrage fonctionnant au fil de l'eau,0.073,,,,,,,,
12167001,Centrale de Cantagrel,EXPL,12167,Najac,SOCIETE FRANCAISE DES CHUTES ET BARRAGES,617361.0,6346500.0,0,Ouvrage fonctionnant au fil de l'eau,,1263966.0,,,,,,,3.2
12168001,Centrale de Cantobre,EXPL,12168,Nant,LE MOULIN DE CANTOBRE,724107.0,6328950.0,0,Ouvrage fonctionnant au fil de l'eau,,740611.0,,,,,,,6.0
12168002,Moulin de La Mouline,HORS,12168,Nant,RANDON BERNARD,724520.4,6324074.5,0,Ouvrage fonctionnant au fil de l'eau,0.118,274439.0,,,,,,,
12190001,Moulin Haut,EXPL,12190,Prévinquières,C.H. PREVINQUIERES,639089.0,6364400.0,0,Ouvrage fonctionnant au fil de l'eau,0.518,854768.0,16.0,,,,,,3.2
12199001,Centrale de Fans,EXPL,12199,Rignac,SOCIETE FRANCAISE DES CHUTES ET BARRAGES,643894.0,6364910.0,0,Ouvrage fonctionnant au fil de l'eau,,541172.0,,,,,,,3.8
12199002,Moulin de Solignac,EXPL,12199,Rignac,S.A.R.L. DU MOULIN DE SOLIGNAC,641749.0,6364170.0,0,Ouvrage fonctionnant au fil de l'eau,,995054.0,,,,,,,3.1
12208001,Microcentrale La Rivière,EXPL,12208,Saint-Affrique,SUAU PIERRE,690017.0,6317880.0,0,Ouvrage fonctionnant au fil de l'eau,0.087,213979.0,,,,,Autorisée et fondée en titre,,3.0
12209001,Centrale de Nonglangues,EXPL,12209,Saint-Amans-des-Cots,CENTRALE DE LARANAL,676120.0,6397950.0,0,Ouvrage fonctionnant au fil de l'eau,,3277288.0,,,,,,,66.5
12218001,Moulin de Sanhes,HORS,12076,Conques-en-Rouergue,VIGUIE BERNARD,653023.0,6384860.0,0,Ouvrage fonctionnant au fil de l'eau,0.09,,,,,,,,
12223001,BOUSQUET,EXPL,12223,Argences en Aubrac,ELECTRICITE DE FRANCE,679598.0,6413910.0,0,Ouvrage fonctionnant au fil de l'eau,1.9,4795108.0,2.4,"0,230000",1.0,Francis,Concédée,2009-12-31,104.9
12224001,Usine Saint Pierre,EXPL,12224,Saint Geniez d'Olt et d'Aubrac,S.A.R.L. SAINT PIERRE,699055.0,6374750.0,0,Ouvrage fonctionnant au fil de l'eau,,1116545.0,,,,,,,4.08
12224002,Usine du MOULIN,EXPL,12224,Saint Geniez d'Olt et d'Aubrac,MAZENQ JEAN-PAUL,697774.0,6374210.0,0,Ouvrage fonctionnant au fil de l'eau,,795911.0,15.0,,,,,,2.8
12226001,COUESQUE,EXPL,12226,Saint-Hippolyte,ELECTRICITE DE FRANCE,666938.0,6399670.0,0,Ouvrage fonctionnant par éclusées,124.5,187148736.0,255.0,"0,120000",4.0,Francis,Concédée,2025-12-31,57.1
12228001,Microcentrale de Saint-Izaire,EXPL,12228,Saint-Izaire,NIA ELEC,677472.0,6319460.0,0,Ouvrage fonctionnant au fil de l'eau,0.118,465878.0,,,,,,,
12235001,Microcentrale de Roumégat,EXPL,12235,Saint-Just-sur-Viaur,SAS DE ROUMEGAT,653719.0,6334490.0,0,Ouvrage fonctionnant au fil de l'eau,0.188,196792.0,,,,,,,5.0
12237001,Centrale Sudres et Vidal,EXPL,12237,Saint-Laurent-d'Olt,SOCIETE ELECTRIQUE SUDRES VIDAL,708732.0,6372330.0,0,Ouvrage fonctionnant au fil de l'eau,0.337,835714.0,11.0,,,,,,3.35
12250001,Centrale Ruisseau des Ondes,EXPL,12250,Saint-Symphorien-de-Thénières,SOC. D'AMENAGEMENT ET D'EXPL. DE LA CHUTE DU RU DES ONDES,674916.0,6406760.0,0,Ouvrage fonctionnant par éclusées,3.7,15163614.0,,,,,Concédée,,358.0
12251001,PINET,EXPL,12251,Saint-Victor-et-Melvieu,ELECTRICITE DE FRANCE,684374.0,6330120.0,0,Ouvrage fonctionnant par éclusées,36.5,87298536.0,155.0,"0,065000",5.0,Francis,Concédée,2005-12-31,35.2
12254001,Centrale vallee de Salles la Source,EXPL,12254,Salles-la-Source,SOCIETE HYDRO-ELECTRIQUE DE LA VALLEE DE SALLES LA SOURCE,660981.0,6370930.0,0,Ouvrage fonctionnant au fil de l'eau,1.3,2865190.0,,,,,Autorisée,2005-12-31,134.0
12255001,Moulin de la Place,EXPL,12255,Salmiech,JEAN H.E.,665664.0,6342450.0,0,Ouvrage fonctionnant au fil de l'eau,0.109,,,,,,,,6.0
12265001,Barrage de Verrières,EXPL,12265,Sébrazac,S.A.R.L. COUAILHAC ENERGIE,675686.0,6382720.0,0,Ouvrage fonctionnant au fil de l'eau,1.246,,,,,,,,4.0
12284001,LE TRUEL,EXPL,12284,Le Truel,ELECTRICITE DE FRANCE,681452.0,6329050.0,0,Ouvrage fonctionnant par éclusées,23.0,47005668.0,160.0,"0,038000",2.0,Kaplan,Concédée,2033-12-31,19.1
12284002,LE POUGET,EXPL,12284,Le Truel,ELECTRICITE DE FRANCE,681456.0,6328910.0,0,Ouvrage de type Lac,446.0,299288992.0,94.4,"0,942000",5.0,Pelton,Concédée,2027-12-31,461.0
12292001,CINZELLE,EXPL,12292,Versols-et-Lapeyre,TSM,696255.0,6309980.0,0,Ouvrage fonctionnant au fil de l'eau,0.3,388781.0,4.0,,1.0,Kaplan,Autorisée,1994-10-16,9.6
12292002,Usine de Lapeyre,EXPL,12292,Versols-et-Lapeyre,SORGUES ENERGIE,692877.0,6311160.0,0,Ouvrage fonctionnant au fil de l'eau,,433550.0,,,,,,,6.8
12300001,Moulin de Cremon,EXPL,12300,Villefranche-de-Rouergue,S.A.R.L. MOULIN DE CREMON,624629.0,6361450.0,0,Ouvrage fonctionnant au fil de l'eau,0.24,493260.0,,,,,,,3.4
12300002,Moulin des Sept Meules,EXPL,12300,Villefranche-de-Rouergue,PRODELEC,623978.0,6361520.0,0,Ouvrage fonctionnant au fil de l'eau,0.22,706428.0,,,,,,,2.4
12300003,Moulin des Villiers,EXPL,12300,Villefranche-de-Rouergue,S.A.R.L. LA FERRIERE,624934.0,6361680.0,0,Ouvrage fonctionnant au fil de l'eau,,1241858.0,,,,,,,4.0
12300004,Centrale La Roucade,EXPL,12136,Maleville,SAS LA ROUCADE,628886.0,6362760.0,0,Ouvrage fonctionnant au fil de l'eau,,722518.0,,,,,,,2.5
12300005,Microcentrale des Chartreux,EXPL,12300,Villefranche-de-Rouergue,S.A.R.L. LES CHARTREUX,622579.0,6360980.0,0,Ouvrage fonctionnant au fil de l'eau,0.066,157166.0,,,,,,,1.8
12300006,Microcentrale La Gasse (ou Lagasse),EXPL,12300,Villefranche-de-Rouergue,CENTRALE DE LAGASSE,624620.0,6361070.0,0,Ouvrage fonctionnant au fil de l'eau,0.133,447283.0,,,,,,,1.5
12300007,Microcentrale Teulel,EXPL,12300,Villefranche-de-Rouergue,MOULIN DU TEULEL,625756.0,6361820.0,0,Ouvrage fonctionnant au fil de l'eau,0.085,93741.0,,,,,,,1.75
15015001,Centrale du Pont de Flore,EXPL,15015,Auzers,SOCIETE HYDROELECTRIQUE DU PONT DE FLORE,656834.0,6462550.0,0,Ouvrage fonctionnant au fil de l'eau,,1224043.0,,,,,,,50.0
15019001,Centrale d'Emprades,EXPL,15019,Bassignac,CALVET ENERGIE,653562.0,6467050.0,0,Ouvrage fonctionnant au fil de l'eau,,2321263.0,,,,,,,87.3
15026001,Centrale Sahbevi,EXPL,15026,Brezons,SOCIETE D'AMENAGEMENT HYDRAULIQUE DE BELLE VISITE,684420.0,6433790.0,0,Ouvrage fonctionnant au fil de l'eau,0.8,1700084.0,,,,,,,436.0
15038001,AUZERETTE,EXPL,15038,Champs-sur-Tarentaine-Marchal,ELECTRICITE DE FRANCE,672273.0,6474040.0,0,Ouvrage de type Lac,29.8,89168880.0,12.6,"0,655000",1.0,Francis,Concédée,2012-12-31,285.0
15038002,Centrale du moulin de Marchassou,EXPL,15038,Champs-sur-Tarentaine-Marchal,SARL CENTRALE DE MARCHASSOU,665121.0,6477350.0,0,Ouvrage fonctionnant au fil de l'eau,0.313,,4.5,,,,Autorisée,,7.09
15045001,LANAU,EXPL,15045,Chaudes-Aigues,ELECTRICITE DE FRANCE,700244.0,6421340.0,0,Ouvrage fonctionnant par éclusées,20.5,40353868.0,113.0,"0,052000",1.0,Kaplan,Concédée,2038-12-31,25.3
15054001,Microcentrale de Sautevedelle,EXPL,15054,Condat,COMMUNE DE CONDAT,682238.0,6471760.0,0,Ouvrage fonctionnant au fil de l'eau,,3762550.0,,,,,,,26.0
15054002,Sautevedelle - Débit réservé,EXPL,15054,Condat,COMMUNE DE CONDAT,682325.0,6471993.0,0,Ouvrage fonctionnant au fil de l'eau,0.164,,0.9,,1.0,,Autorisée,2027-02-22,18.6
15073001,GRANDVAL,EXPL,15073,Fridefont,ELECTRICITE DE FRANCE,705844.0,6424780.0,0,Ouvrage de type Lac,74.1,107072264.0,129.4,"0,153000",2.0,Francis,Concédée,2034-12-31,68.6
15092001,LA RHUE,EXPL,15092,Lanobre,ELECTRICITE DE FRANCE,660831.0,6479620.0,0,Ouvrage fonctionnant par éclusées,10.7,17534600.0,40.0,"0,070000",1.0,Kaplan,Concédée,2012-12-31,41.3
15092002,Centrale de la Tialle,EXPL,15092,Lanobre,FORCES HYDRAULIQUES DE LA TIALLE,664073.0,6483540.0,0,Ouvrage fonctionnant au fil de l'eau,,2398229.0,,,,,,,51.0
15094001,NEPES,EXPL,15094,Laroquebrou,ELECTRICITE DE FRANCE,637225.0,6429190.0,0,Ouvrage fonctionnant par éclusées,2.8,4135502.0,27.5,"0,024000",1.0,Kaplan horizont. & bulbe à pâles mobiles,Concédée,2022-12-31,11.9
15104001,Centrale le Val de Rance,EXPL,15104,Leynhac,SOC. HYDRO-ELECTRIQUE DU VAL DE RANCE,640457.0,6405710.0,0,Ouvrage fonctionnant au fil de l'eau,,1698470.0,,,,,,,38.0
15122001,Centrale de Roquetaniere,EXPL,15122,Maurs,GASTON JEAN-LOUIS ET YVETTE,631270.0,6400810.0,0,Ouvrage fonctionnant au fil de l'eau,,3276179.0,,,,,,,45.0
15153001,ENCHANET,EXPL,15153,Pleaux,ELECTRICITE DE FRANCE,636576.0,6442860.0,0,Ouvrage de type Lac,31.6,51403200.0,66.8,"0,128000",1.0,Francis,Concédée,2025-12-31,55.3
15165001,Centrale de La Pachevie,EXPL,15165,Rouffiac,S.A.R.L. GLM,628811.0,6440020.0,0,Ouvrage fonctionnant au fil de l'eau,,1840763.0,,,,,,,90.0
15170001,COINDRE,EXPL,15170,Saint-Amandin,SOCIETE HYDRO ELECTRIQUE DU MIDI,673888.0,6472770.0,0,Ouvrage fonctionnant par éclusées,25.0,102249504.0,28.7,"0,260000",3.0,Francis,Concédée,2012-12-31,125.5
15182001,St ETIENNE CANTALES,EXPL,15182,Saint-Étienne-Cantalès,ELECTRICITE DE FRANCE,638399.0,6427680.0,0,Ouvrage de type Lac,106.5,73392344.0,213.0,"0,146000",3.0,Francis,Concédée,2022-12-31,63.0
15194001,Centrale de St Julien de Toursac,EXPL,15194,Saint-Julien-de-Toursac,HYDRAU 15,638194.0,6407970.0,0,Ouvrage fonctionnant au fil de l'eau,,1156030.0,,,,,,,156.0
15196001,La Palisse,EXPL,15196,Saint-Mamet-la-Salvetat,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,645704.0,6422530.0,0,Ouvrage fonctionnant au fil de l'eau,3.16,12400000.0,,,,,,,29.0
15205001,Centrale Hydroforce,EXPL,15205,Saint-Paul-de-Salers,HYDROFORCE SA,664689.0,6450270.0,0,Ouvrage fonctionnant au fil de l'eau,0.5,1410207.0,,,,,,,66.65
31017002,Usine d'Arlos,EXPL,31017,Arlos,BOURGEOIS,512236.0,6202550.0,0,Ouvrage fonctionnant au fil de l'eau,0.055,200000.0,1.4,,,,Fondée en titre,,4.0
15206001,St PIERRE MAREGES,EXPL,15206,Saint-Pierre,SOCIETE HYDRO ELECTRIQUE DU MIDI,650382.0,6476990.0,0,Ouvrage fonctionnant par éclusées,120.2,158815312.0,202.0,"0,172000",1.0,Francis,Concédée,2062-12-31,73.9
15220001,Centrale du Monzola,EXPL,15220,Salins,S.A.R.L. HYDRO ELECTRIQUE DE MONZOLA,652185.0,6454450.0,0,Ouvrage fonctionnant au fil de l'eau,0.45,1521453.0,,,,,,,96.7
15223001,Centrale de Broussolles Mardaret,EXPL,15223,Sauvat,C.H.E.B.M. CENT.HYDRO. BROUSSOLLES MARDARET,653777.0,6466480.0,0,Ouvrage fonctionnant au fil de l'eau,,2792350.0,,,,,,,150.0
15226001,CASTEL D'AUZE,EXPL,15226,Sénezergues,S.A.R.L. CASTEL D'AUZE,654521.0,6400170.0,0,Ouvrage fonctionnant au fil de l'eau,,661022.0,,,,,,,96.8
15249001,Centrale du Vaulmier,EXPL,15249,Le Vaulmier,LE VAULMIER ENERGIE,665595.0,6454300.0,0,Ouvrage fonctionnant au fil de l'eau,,2632744.0,,,,,,,42.0
16034001,Moulin de Parcoul,EXPL,16034,Bazac,SOCIETE HYDROELECTRIQUE DU MOULIN DE PARCOUL,467293.0,6460980.0,0,Ouvrage fonctionnant au fil de l'eau,,719562.0,,,,,,,2.2
16034002,Moulin de Chamberlane,EXPL,16034,Bazac,SARL MOULIN DE CHAMBERLANNE,468384.0,6462640.0,0,Ouvrage fonctionnant au fil de l'eau,0.392,296690.0,,,,,,,1.8
16049001,Barrage de Nadelin,EXPL,16049,Bonnes,SOCIETE HYDRO-ELECTRIQUE DE NADELIN,477184.0,6465460.0,0,Ouvrage fonctionnant au fil de l'eau,,430828.0,,,,,,,1.8
16081001,Microcentrale de La Chapelle,EXPL,16081,La Chapelle,SARL SPEE,470034.0,6531080.0,0,Ouvrage fonctionnant au fil de l'eau,0.485,174130.0,22.0,,,,Autorisée et fondée en titre,2040-06-11,2.25
16090001,Centrale de Chateauneuf,EXPL,16090,Châteauneuf-sur-Charente,S.A.R.L. F.X.D.,462542.0,6504630.0,0,Ouvrage fonctionnant au fil de l'eau,0.32,1164976.0,,,,,,,1.7
16090002,Centrale de Ile Mattard,HORS,16090,Châteauneuf-sur-Charente,GOBAUD MICHEL,462638.0,6504550.0,0,,,,,,,,,,
16180001,Barrage de Moulin Neuf (1),EXPL,16180,Laprade,HYDRO TANTALE,479705.0,6466550.0,0,Ouvrage fonctionnant au fil de l'eau,0.516,959040.0,29.0,,,,,,1.92
16206001,Microcentrale de Mansle,EXPL,16206,Mansle,USINE DE MANSLE,481381.0,6534710.0,0,Ouvrage fonctionnant au fil de l'eau,0.17,413823.0,,,,,,,1.3
16254001,Moulin de la Palurie,EXPL,16254,Palluaud,ANDREU MICHELLE,485502.0,6474560.0,0,Ouvrage fonctionnant au fil de l'eau,0.1,114690.0,,,1.0,Kaplan,Fondée en titre,,3.6
16350001,Centrale de l'Epine,EXPL,16350,Saint-Séverin,SOC FORESTIERE ET HYDRAULIQUE DE L'EPINE,485896.0,6472230.0,0,Ouvrage fonctionnant au fil de l'eau,0.14,,,,,,,,3.3
16370001,Centrale de Sireuil,EXPL,16370,Sireuil,MELLY GERARD ANDRE,467476.0,6505390.0,0,Ouvrage fonctionnant au fil de l'eau,,653873.0,,,,,,,1.2
16388001,Centrale de La Mothe,EXPL,16388,Trois-Palis,ONDELEC,470686.0,6508380.0,0,Ouvrage fonctionnant au fil de l'eau,,951801.0,,,,,,,1.2
16414001,Moulin de la Tourette,EXPL,16414,Villognon,SARL SPEE,475004.0,6533800.0,0,Ouvrage fonctionnant au fil de l'eau,,668963.0,,,,,,,1.5
17309001,Centrale de La Roche,EXPL,17309,Saint-Aigulin,HYDROELECTRIQUE SUD OUEST INVESTISSEMENT,464683.0,6454860.0,0,Ouvrage fonctionnant au fil de l'eau,0.07,910429.0,5.0,,,,,,2.0
17309002,Moulin des Herveux,EXPL,17309,Saint-Aigulin,CHATELLIER Claude,463862.0,6457800.0,0,Ouvrage fonctionnant au fil de l'eau,,331937.0,,,,,,,
19001001,PEYRISSAC,EXPL,19001,Affieux,ELECTRICITE DE FRANCE,599831.0,6490430.0,0,Ouvrage fonctionnant par éclusées,1.2,3794875.0,15.0,"0,021000",1.0,Kaplan horizont. & bulbe à pâles mobiles,Concédée,2026-12-31,9.1
19005001,SAILLANT,EXPL,19005,Allassac,ELECTRICITE DE FRANCE,579683.0,6466230.0,0,Ouvrage fonctionnant au fil de l'eau,18.35,49532788.0,42.0,"0,093000",4.0,Francis double,Concédée,2045-12-31,45.2
19010001,ARGENTAT,EXPL,19010,Argentat-sur-Dordogne,ELECTRICITE DE FRANCE,617700.0,6445570.0,0,Ouvrage fonctionnant par éclusées,48.4,90497664.0,340.0,"0,033000",4.0,Kaplan horizont. & bulbe à pâles mobiles,Concédée,2032-12-31,15.8
19016001,Centrale de Bar,EXPL,19016,Bar,CENTRALE HYDROELECTRIQUE DE BAR S.A.S,607890.0,6472340.0,0,Ouvrage fonctionnant par éclusées,7.5,32616838.0,6.0,,4.0,Francis,Concédée,2042-12-31,169.0
19028001,BORT,EXPL,19028,Bort-les-Orgues,ELECTRICITE DE FRANCE,660768.0,6479400.0,0,Ouvrage de type Lac,232.8,276268480.0,252.5,"0,233000",3.0,Francis,Concédée,2012-12-31,101.1
19034001,LAMATIVIE,EXPL,19034,Camps-Saint-Mathurin-Léobazel,ELECTRICITE DE FRANCE,623771.0,6431940.0,0,Ouvrage fonctionnant par éclusées,37.0,77138320.0,27.0,"0,280000",3.0,Francis,Concédée,2006-12-31,149.55
19034002,LAVAL DE CERE 1,EXPL,19034,Camps-Saint-Mathurin-Léobazel,ELECTRICITE DE FRANCE,617142.0,6428770.0,0,Ouvrage fonctionnant par éclusées,31.0,56929688.0,36.0,"0,202000",4.0,Francis,Concédée,2006-12-31,109.15
19034003,Moulin de Pra (Larregenie),EXPL,19034,Camps-Saint-Mathurin-Léobazel,SOCIETE HYDRO ELECTRIQUE BESSE,616665.0,6428800.0,0,Ouvrage fonctionnant au fil de l'eau,,1812200.0,,,,,,,2.0
19062001,Moulin de la Reine,EXPL,19062,Corrèze,BORIE ANDRE,612890.0,6475680.0,0,Ouvrage fonctionnant au fil de l'eau,,751089.0,,,,,,,5.0
19068001,Digue de Claredent,EXPL,19068,Dampniat,VALORISENERGIES ORIG RENOUVELABLES,591712.0,6453490.0,0,Ouvrage fonctionnant au fil de l'eau,0.097,388380.0,,,,,,,2.0
19070001,Centrale du Fouilloux,EXPL,19070,Darnets,CIE ENERGIE ELECTRIQUE,630311.0,6478020.0,0,Ouvrage fonctionnant au fil de l'eau,,978095.0,,,,,,,16.0
19091001,HAUTEFAGE,EXPL,19091,Hautefage,ELECTRICITE DE FRANCE,619398.0,6441880.0,0,Ouvrage fonctionnant par éclusées,20.9,62731600.0,46.4,"0,130000",2.0,Francis,Concédée,2033-12-31,63.2
19111001,Centrale L'Herbeil,EXPL,19111,Laval-sur-Luzège,S.N.C CENTRALE HYDROELECTRIQUE L'HERBEIL,630936.0,6459650.0,0,Ouvrage fonctionnant au fil de l'eau,1.256,2605343.0,0.8,,,,Autorisée,2046-11-20,160.0
19112001,MONCEAUX,EXPL,19112,Lestards,ELECTRICITE DE FRANCE,609524.0,6498000.0,0,Ouvrage de type Lac,16.1,53654780.0,15.8,"0,300000",2.0,Francis,Concédée,2019-12-31,147.2
19113001,MAREGES,EXPL,19113,Liginiac,SOCIETE HYDRO ELECTRIQUE DU MIDI,650317.0,6476910.0,0,Ouvrage fonctionnant par éclusées,146.0,110756064.0,251.0,"0,177000",4.0,Francis,Concédée,2012-12-31,78.0
19125001,MARCILLAC,EXPL,19125,Marcillac-la-Croisille,ELECTRICITE DE FRANCE,624461.0,6457860.0,0,Ouvrage de type Lac,33.2,55095868.0,19.4,"0,511000",2.0,Francis,Concédée,2025-12-31,228.0
19135001,Centrale de la Bessette,EXPL,19135,Mestes,SOCIETE DES FORCES MOTRICES DE LA DIEGE,648202.0,6488360.0,0,Ouvrage fonctionnant au fil de l'eau,0.9,4104593.0,,,,,,,19.0
19175001,VAL BENEYTE,EXPL,19175,Roche-le-Peyroux,ELECTRICITE DE FRANCE,650876.0,6479830.0,0,Ouvrage fonctionnant par éclusées,27.8,70054544.0,28.1,"0,280000",4.0,Francis,Concédée,1998-12-31,132.4
19181001,Moulin du Mas,EXPL,19181,Saint-Augustin,SO GE CE,607299.0,6479330.0,0,Ouvrage fonctionnant au fil de l'eau,0.661,2707664.0,,,,,,,115.0
19203001,Centrale de Mulatet,EXPL,19203,Sainte-Fortunade,BORIE ANDRE,600772.0,6460720.0,0,Ouvrage fonctionnant au fil de l'eau,,1835240.0,,,,,,,4.0
19205001,St GENIEZ O MERLE,EXPL,19205,Saint-Geniez-ô-Merle,ELECTRICITE DE FRANCE,626633.0,6441690.0,0,Ouvrage fonctionnant par éclusées,36.2,113234400.0,42.0,"0,256000",2.0,Francis,Concédée,2021-12-31,124.4
19208001,Centrale du Pont de la Noaille,EXPL,19208,Saint-Hilaire-Foissac,AIGUE FORCE LAVERGNE NOAILLE,633598.0,6471770.0,0,Ouvrage fonctionnant au fil de l'eau,2.0,2949536.0,17.0,,,,Autorisée,2045-02-25,12.0
19214001,Centrale du Riou Tort,EXPL,19214,Saint-Julien-aux-Bois,FORCES MOTRICES DE RIOUX TORT,632360.0,6443650.0,0,Ouvrage fonctionnant au fil de l'eau,,2761659.0,,,,,,,130.0
19222001,CHASTANG,EXPL,19222,Saint-Martin-la-Méanne,ELECTRICITE DE FRANCE,622162.0,6450740.0,0,Ouvrage fonctionnant par éclusées,290.0,449224064.0,533.0,"0,158000",5.0,Francis,Concédée,2026-12-31,70.8
19229001,Centrale de Larche,EXPL,19229,Saint-Pantaléon-de-Larche,ENERGIE HYDRAULIQUE DE LARCHE,575388.0,6448460.0,0,Ouvrage fonctionnant au fil de l'eau,0.88,,40.0,,2.0,VLH (Very Low Head Turbine),Autorisée,2043-03-07,2.25
